CustomerID,Recency,Frequency,Monetary
19445,241,1,111.92
19446,241,1,104.3
19461,241,1,1138.84
19473,241,1,2.34
19476,240,1,3275.33
19478,240,1,23.45
19498,240,1,1341.26
19522,239,1,12.59
19523,239,1,39.4
19531,239,1,1633.13
19532,238,1,1.95
19584,238,1,1439.48
19585,238,1,1053.98
19590,238,1,0.84
19591,238,1,7.15
19592,238,1,63.28
19593,235,1,2040.58
19594,235,1,33.9
19595,235,1,30.0
19597,235,1,14.95
19598,235,1,46.8
19599,234,1,1539.64
19603,234,1,6.7
19604,233,1,-97.35
19609,232,1,9.35
19610,232,1,38.39
19611,232,1,322.48
19612,232,1,31.15
19615,231,1,289.65
19616,231,1,279.6
19617,231,1,484.92
19618,231,1,587.82
19619,231,1,535.56
19620,231,1,851.51
19621,231,1,641.3
19622,231,1,789.26
19623,231,1,410.79
19624,231,1,425.61
19625,231,1,587.61
19626,231,1,689.7
19627,231,1,876.12
19628,231,1,5.4
19629,231,1,2857.79
19630,228,1,2395.58
19632,228,1,1736.79
19633,228,1,1599.85
19634,228,1,1625.27
19635,228,1,1779.09
19636,228,1,1191.41
19637,228,1,1984.63
19640,227,1,1407.93
19641,227,1,1739.56
19642,227,1,1098.39
19643,227,1,1215.52
19644,227,1,7.15
19645,227,1,17.11
19646,226,1,2951.52
19657,225,1,13.75
19665,225,1,5.0
19666,225,1,-475.69
19667,225,1,-678.03
19668,225,1,-194.97
19676,225,1,1953.26
19678,225,1,23.7
19690,225,1,1654.97
19691,225,1,1160.48
19692,220,1,652.05
19693,220,1,674.54
19694,220,1,561.04
19695,220,1,562.77
19696,220,1,521.38
19697,220,1,1065.19
19698,220,1,535.05
19699,220,1,3036.22
19704,220,1,773.01
19705,220,1,1055.17
19706,220,1,8.1
19707,220,1,18.5
19713,219,1,23.85
19721,219,1,21.8
19725,219,1,887.23
19726,219,1,1416.36
19729,218,1,98.01
19730,218,1,6.6
19758,218,1,1071.13
19759,218,1,2.52
19760,213,1,4.2
19761,213,1,34.39
19762,213,1,0.85
19763,213,1,3579.67
19804,213,1,5.95
19805,213,1,1445.61
19806,213,1,1248.33
19812,212,1,4.95
19813,212,1,5.1
19814,212,1,2.1
19818,211,1,1388.59
19819,211,1,1353.13
19820,211,1,1121.57
19821,211,1,4.16
19822,211,1,30.25
19823,211,1,26.42
19824,211,1,17.5
19827,210,1,4.2
19832,210,1,6.2
19833,210,1,-189.44
19848,210,1,1514.98
19850,210,1,2293.79
19851,210,1,1520.48
19853,207,1,155.4
19855,207,1,-587.08
19856,207,1,-440.29
19857,207,1,-598.59
19858,207,1,1388.46
19859,207,1,1513.36
19860,207,1,1777.7
19861,207,1,1401.38
19862,207,1,18.45
19863,207,1,7.8
19864,207,1,12.75
19866,206,1,4.95
19867,206,1,528.81
19868,206,1,206.84
19869,206,1,74.8
19871,206,1,3320.77
19872,206,1,795.32
19873,206,1,583.48
19874,206,1,485.32
19875,206,1,420.98
19876,206,1,468.8
19877,206,1,539.11
19878,206,1,623.79
19879,206,1,655.0
19880,206,1,487.98
19881,206,1,538.48
19882,206,1,382.64
19883,206,1,558.49
19884,206,1,674.68
19885,206,1,864.26
19886,206,1,754.55
19887,206,1,733.01
19888,206,1,718.36
19889,206,1,532.25
19890,206,1,642.55
19891,206,1,953.53
19892,206,1,1400.53
19893,205,1,8.85
19899,205,1,16.5
19900,205,1,16.5
19901,205,1,1631.61
19902,205,1,5.38
19903,205,1,68.02
19904,205,1,52.69
19905,204,1,6.28
19907,204,1,1995.25
19909,203,1,6.9
19911,203,1,1966.16
19912,203,1,8.25
19913,203,1,1348.38
19915,203,1,1529.75
19916,203,1,4.68
19917,201,1,244.23
19919,200,1,2.95
19920,200,1,-5876.4
19921,200,1,-7006.83
19922,200,1,-279.99
19923,200,1,-328.73
19924,200,1,-250.22
19925,200,1,-292.54
19926,200,1,-297.12
19927,200,1,1680.06
19928,200,1,1324.07
19930,200,1,937.5
19941,199,1,-86.9
19942,199,1,-113.57
19943,199,1,452.45
19944,199,1,1957.17
19945,199,1,-82.73
19946,199,1,-289.48
19947,199,1,1216.12
19948,199,1,465.87
19949,199,1,956.47
19950,199,1,763.9
19951,199,1,635.03
19952,199,1,504.42
19953,199,1,430.14
19955,199,1,1364.33
19960,198,1,12.45
19963,198,1,1588.12
19971,197,1,792.41
19972,197,1,615.12
19973,197,1,817.65
19975,197,1,3.95
19976,197,1,-5.92
19977,197,1,203.19
19978,197,1,117.89
19979,197,1,-10.76
19980,197,1,-16.5
19981,197,1,1495.63
19988,196,1,1221.03
19989,196,1,7.48
19997,193,1,33.03
20000,193,1,623.23
20002,193,1,588.22
20004,193,1,2133.63
20021,192,1,20.15
20023,192,1,1425.38
20024,192,1,1281.03
20025,192,1,2181.85
20026,192,1,174.5
20027,192,1,114.65
20028,191,1,-102.64
20029,191,1,177.3
20036,191,1,67.2
20037,191,1,8.68
20046,191,1,53.14
20047,191,1,2216.87
20049,190,1,724.74
20050,190,1,-3.3
20051,190,1,4.16
20056,190,1,3.75
20061,189,1,17.4
20062,189,1,4898.56
20063,189,1,269.37
20064,189,1,602.1
20065,189,1,274.15
20066,189,1,624.47
20067,189,1,586.71
20069,189,1,5.95
20070,185,1,1646.8
20071,185,1,934.88
20072,185,1,1937.73
20073,184,1,8.34
20074,184,1,1742.39
20075,184,1,1496.98
20076,184,1,895.71
20077,184,1,1061.38
20078,183,1,377.94
20079,183,1,223.06
20080,183,1,289.16
20081,183,1,204.09
20082,183,1,476.87
20083,183,1,195.63
20084,183,1,263.94
20085,183,1,619.78
20092,183,1,84.99
20096,183,1,1986.12
20099,182,1,11.19
20100,182,1,82.9
20104,182,1,1776.9
20105,179,1,1498.09
20111,178,1,5.15
20112,178,1,4.95
20113,178,1,1403.38
20114,178,1,1366.71
20115,178,1,1227.03
20116,178,1,18.24
20117,178,1,24.0
20122,177,1,7.95
20127,177,1,4801.22
20128,177,1,713.83
20129,177,1,788.0
20130,177,1,363.43
20131,177,1,542.31
20132,177,1,200.79
20133,177,1,480.21
20134,177,1,144.64
20135,177,1,290.18
20136,177,1,200.13
20137,177,1,410.52
20138,177,1,324.18
20139,177,1,950.51
20140,177,1,359.05
20141,177,1,796.87
20142,177,1,1698.38
20147,176,1,90.0
20152,176,1,2106.34
20154,176,1,1282.38
20185,175,1,435.69
20186,175,1,535.9
20187,175,1,257.4
20189,175,1,15.67
20190,175,1,1310.63
20192,175,1,1434.03
20193,173,1,44.85
20194,172,1,395.64
20195,172,1,23.25
20196,172,1,208.71
20197,172,1,351.42
20198,172,1,8.39
20199,172,1,1715.65
20200,172,1,35.04
20204,171,1,5.9
20205,171,1,2274.39
20206,171,1,-106.53
20207,171,1,1.69
20208,171,1,3393.04
20209,171,1,1448.02
20210,170,1,296.04
20211,170,1,77.72
20212,170,1,256.34
20213,170,1,465.28
20214,170,1,1093.31
20215,170,1,-306.6
20216,170,1,-464.52
20217,170,1,-702.38
20219,170,1,15.35
20220,170,1,269.44
20221,170,1,1456.75
20224,170,1,90.22
20239,169,1,5.88
20248,169,1,2271.03
20252,168,1,9.9
20253,168,1,35.88
20254,168,1,12.4
20255,168,1,1940.53
20256,168,1,11.63
20257,168,1,6.6
20258,165,1,4.64
20259,165,1,1674.72
20260,165,1,3133.12
20261,165,1,-1216.12
20262,165,1,-1917.0
20267,165,1,333.54
20268,165,1,543.94
20269,165,1,329.4
20272,165,1,520.96
20273,165,1,699.59
20274,165,1,108.28
20275,165,1,393.1
20276,165,1,167.59
20277,165,1,1259.85
20278,165,1,4.68
20279,165,1,2192.19
20280,165,1,12.65
20285,164,1,4.15
20287,164,1,1760.85
20288,164,1,252.74
20289,164,1,381.76
20290,164,1,502.32
20291,164,1,1207.28
20292,164,1,815.86
20293,164,1,-1066.14
20294,164,1,-18.7
20295,163,1,633.96
20297,163,1,3.01
20300,163,1,18.6
20305,162,1,12.5
20306,162,1,1238.33
20307,162,1,1435.18
20311,161,1,-5791.18
20312,161,1,-4534.24
20313,161,1,542.2
20314,161,1,542.2
20315,161,1,-542.2
20316,161,1,1.07
20317,161,1,17.38
20318,161,1,1110.73
20319,161,1,1286.67
20320,158,1,869.72
20321,158,1,249.31
20322,158,1,460.13
20323,158,1,749.72
20324,158,1,214.77
20325,158,1,3.9
20327,158,1,1046.79
20328,158,1,1.65
20329,158,1,3.42
20332,158,1,4.15
20339,157,1,395.41
20341,157,1,261.73
20342,157,1,256.92
20343,157,1,10.8
20344,157,1,481.45
20350,157,1,-55.51
20351,157,1,-82.89
20352,157,1,-570.0
20353,157,1,-12.24
20355,157,1,3668.64
20359,156,1,810.1
20366,156,1,1.7
20369,156,1,8705.89
20372,155,1,34.38
20374,155,1,28.38
20375,155,1,5.1
20376,155,1,24.08
20377,155,1,2962.33
20379,154,1,207.08
20380,154,1,243.53
20381,154,1,482.52
20382,154,1,422.75
20383,154,1,4.95
20384,154,1,116.69
20385,154,1,8.25
20395,151,1,2403.32
20396,151,1,5078.83
20397,151,1,188.74
20398,151,1,506.83
20399,151,1,841.58
20400,151,1,198.8
20401,151,1,206.07
20402,151,1,460.66
20403,151,1,936.04
20404,151,1,174.96
20405,151,1,59.8
20406,151,1,20.95
20407,151,1,90.43
20410,151,1,21.45
20411,151,1,2479.2
20416,150,1,3643.81
20417,150,1,466.25
20418,150,1,146.13
20419,150,1,117.84
20420,150,1,281.74
20421,150,1,580.94
20422,150,1,1477.98
20423,150,1,4178.58
20424,150,1,3872.9
20426,149,1,7.35
20427,149,1,1618.34
20428,149,1,1799.93
20429,149,1,1.44
20431,148,1,27.84
20434,148,1,2184.93
20435,148,1,2339.28
20451,147,1,741.6
20452,147,1,252.83
20453,147,1,15.75
20454,147,1,646.04
20455,147,1,267.79
20456,147,1,569.11
20457,147,1,279.2
20458,147,1,55.28
20459,147,1,544.32
20460,147,1,2295.74
20461,147,1,29.6
20463,147,1,2382.68
20464,147,1,214.79
20465,147,1,136.32
20466,147,1,82.64
20467,147,1,367.33
20468,147,1,4.95
20469,147,1,626.93
20470,147,1,5.95
20475,144,1,66.75
20476,144,1,28.01
20477,144,1,2416.97
20478,144,1,9.1
20480,143,1,1722.05
20481,143,1,88.37
20482,143,1,239.63
20483,143,1,348.56
20484,143,1,666.82
20485,143,1,3.95
20486,143,1,3405.4
20487,143,1,1839.58
20489,142,1,798.11
20490,142,1,-4383.62
20491,142,1,-6497.47
20492,142,1,2387.13
20493,142,1,23.85
20496,141,1,-5.9
20500,141,1,32.39
20501,141,1,1548.83
20509,140,1,29.34
20510,140,1,9.65
20511,140,1,10.0
20516,140,1,0.79
20518,140,1,2929.35
20519,138,1,228.11
20520,137,1,277.07
20521,137,1,332.04
20522,137,1,562.5
20523,137,1,321.45
20524,137,1,526.8
20525,137,1,148.37
20526,137,1,500.34
20527,137,1,51.0
20528,137,1,645.35
20532,137,1,12.75
20533,137,1,4287.63
20534,137,1,-9.72
20546,137,1,550.64
20547,137,1,717.23
20548,137,1,1592.49
20555,137,1,611.86
20556,137,1,1721.77
20557,137,1,2953.59
20558,137,1,294.92
20559,137,1,705.45
20561,136,1,20.4
20563,136,1,3342.95
20564,136,1,112.35
20565,136,1,106.4
20568,136,1,1.65
20570,135,1,451.42
20576,135,1,343.35
20577,135,1,3105.08
20578,135,1,2330.17
20579,135,1,1.25
20580,134,1,353.52
20581,134,1,332.89
20582,134,1,895.16
20583,134,1,806.67
20585,134,1,-770.26
20586,134,1,-21.9
20587,134,1,-367.38
20591,134,1,31.8
20595,134,1,3.79
20597,133,1,3814.99
20598,133,1,1584.36
20603,133,1,20.1
20604,133,1,5.84
20605,133,1,62.5
20606,133,1,3.3
20607,131,1,302.54
20609,130,1,180.98
20610,130,1,217.44
20615,130,1,2511.4
20616,130,1,1412.75
20617,130,1,1685.64
20618,130,1,1191.63
20619,129,1,-12.3
20620,129,1,36.68
20621,129,1,20.62
20635,129,1,12.75
20641,129,1,1557.36
20642,129,1,1627.48
20643,129,1,1083.06
20644,129,1,13.31
20675,128,1,10.85
20676,128,1,1115.78
20677,128,1,1617.03
20678,128,1,3.95
20697,127,1,1634.54
20703,127,1,436.83
20707,126,1,13.81
20710,126,1,1535.98
20711,124,1,97.32
20718,123,1,-4.13
20719,123,1,1580.52
20720,123,1,-3.29
20721,122,1,-4575.64
20722,122,1,-6721.37
20723,122,1,3358.63
20724,122,1,1674.5
20725,122,1,1270.42
20731,121,1,4.75
20732,121,1,1490.62
20735,120,1,39.9
20744,120,1,1691.38
20745,120,1,1691.32
20748,119,1,16.92
20749,119,1,6.6
20754,119,1,1689.66
20755,117,1,1.95
20756,116,1,-9.9
20759,116,1,2138.62
20760,116,1,1480.41
20762,115,1,3.59
20763,115,1,1718.73
20764,114,1,4318.93
20766,114,1,38.28
20767,114,1,2697.53
20768,114,1,1763.75
20769,114,1,106.5
20770,114,1,1.65
20772,113,1,16677.26
20774,113,1,1.69
20775,113,1,5.4
20776,113,1,43.49
20777,113,1,1319.78
20784,112,1,39.95
20785,112,1,11062.06
20788,112,1,6.25
20789,112,1,1554.35
20790,112,1,1598.57
20793,108,1,3148.4
20799,108,1,10.97
20800,108,1,2.45
20801,107,1,-612.46
20802,107,1,-413.68
20803,107,1,-793.32
20804,107,1,619.35
20805,107,1,4109.72
20807,107,1,1.25
20810,106,1,8.32
20816,106,1,15.8
20817,105,1,10.0
20818,103,1,10.02
20819,102,1,4.25
20820,102,1,24.03
20821,101,1,160.0
20822,101,1,2653.95
20823,101,1,-73.24
20824,101,1,767.02
20825,101,1,13.6
20826,100,1,6.95
20828,100,1,5064.8
20830,100,1,5234.73
20831,100,1,-4527.65
20832,100,1,-6662.51
20833,100,1,111.87
20834,99,1,-525.23
20835,99,1,-273.97
20836,99,1,-83.83
20837,99,1,-77.63
20838,99,1,1019.67
20839,99,1,312.5
20841,98,1,7.5
20845,98,1,1506.2
20846,98,1,1.1
20848,94,1,2026.73
20849,94,1,1088.78
20850,94,1,1288.42
20851,94,1,1651.18
20852,94,1,1645.83
20853,94,1,1424.23
20856,94,1,7.09
20857,94,1,1523.88
20858,94,1,1564.23
20859,94,1,964.92
20860,94,1,1509.44
20861,94,1,1525.29
20862,94,1,1892.14
20863,94,1,1704.22
20864,94,1,1448.14
20865,94,1,1750.86
20866,94,1,3.82
20867,94,1,13.4
20868,93,1,3236.94
20885,93,1,8.25
20886,93,1,2.34
20887,93,1,1590.15
20904,93,1,1.65
20906,91,1,1542.63
20907,91,1,1423.1
20908,91,1,1656.08
20909,91,1,2201.61
20911,91,1,814.53
20916,91,1,284.3
20924,91,1,16.5
20930,91,1,2605.74
20933,91,1,1476.28
20934,91,1,1.65
20935,89,1,110.31
20940,88,1,1458.44
20941,87,1,6.5
20942,87,1,34.75
20943,87,1,2812.84
20946,86,1,1746.79
20947,86,1,1528.29
20948,86,1,5557.66
20949,86,1,14.1
20950,86,1,1752.59
20951,86,1,1846.68
20952,85,1,1132.38
20953,85,1,958.68
20956,85,1,1878.67
20962,85,1,37.77
20965,84,1,2842.46
20966,84,1,-116.69
20967,84,1,423.73
20968,84,1,1648.29
20969,84,1,18.99
20975,81,1,1748.93
20980,80,1,2437.77
20983,80,1,1748.11
20984,80,1,-92.93
20985,80,1,-6.59
20987,80,1,1433.66
20988,80,1,1335.26
20990,79,1,244.8
20994,79,1,1313.43
20995,79,1,6.8
21003,78,1,2693.57
21004,78,1,5.9
21005,78,1,-5522.14
21006,78,1,-7427.97
21008,78,1,1516.98
21009,78,1,2008.83
21013,77,1,2117.26
21014,77,1,2342.8
21027,77,1,-1039.73
21031,77,1,4.68
21032,77,1,-366.27
21035,77,1,10.5
21043,74,1,8.71
21046,74,1,-2653.95
21047,74,1,2653.95
21053,73,1,9.49
21054,73,1,2064.34
21055,73,1,-232.57
21056,73,1,4102.39
21057,73,1,-42.7
21058,72,1,68.68
21061,72,1,1121.46
21062,72,1,1427.4
21063,72,1,1838.53
21064,72,1,1844.69
21065,72,1,2199.28
21066,72,1,1555.88
21067,72,1,1.7
21073,71,1,-3.0
21078,71,1,1485.43
21089,70,1,20.85
21090,70,1,2275.04
21091,70,1,9.93
21094,70,1,2420.57
21108,70,1,2159.73
21109,70,1,1934.53
21110,67,1,5.33
21122,66,1,2162.45
21123,66,1,2886.66
21125,66,1,1.36
21131,66,1,19.85
21132,66,1,1978.27
21133,65,1,16.5
21134,65,1,100.37
21135,65,1,1086.21
21136,65,1,1803.83
21137,65,1,1684.26
21140,64,1,1.36
21143,64,1,1670.72
21144,63,1,41.6
21151,63,1,2455.63
21152,63,1,8.3
21153,63,1,1818.09
21154,61,1,51.58
21156,60,1,278.15
21160,60,1,1871.13
21161,60,1,1951.59
21173,59,1,4701.22
21174,59,1,1821.56
21180,59,1,-10.95
21181,59,1,6.95
21183,59,1,7.84
21186,59,1,1566.25
21187,59,1,2014.98
21188,59,1,1.65
21191,58,1,67.65
21193,58,1,1417.55
21194,57,1,2.2
21196,57,1,8.95
21201,57,1,9.95
21202,57,1,270.0
21217,57,1,175.29
21218,57,1,2037.0
21234,56,1,-5942.57
21236,56,1,2246.03
21241,56,1,2350.68
21244,56,1,6.32
21245,54,1,57.59
21246,53,1,3210.46
21253,53,1,2.5
21256,53,1,3.82
21259,53,1,-821.9
21260,53,1,-472.77
21261,53,1,-103.06
21262,53,1,17.0
21263,53,1,-49.65
21264,53,1,-47.98
21265,53,1,1786.18
21266,53,1,-238.78
21267,53,1,7.34
21268,53,1,14.1
21269,53,1,34.15
21270,53,1,18.75
21271,53,1,64.56
21272,52,1,3.33
21276,52,1,2299.61
21281,52,1,-73.24
21282,52,1,2326.73
21283,52,1,1506.5
21289,51,1,65.3
21291,51,1,313.86
21292,51,1,20.53
21293,51,1,16.25
21297,51,1,2110.05
21298,51,1,1901.92
21310,50,1,3.29
21311,50,1,3024.22
21312,50,1,1354.71
21318,49,1,2733.65
21324,49,1,-313.86
21326,49,1,14.25
21329,49,1,2.89
21330,49,1,1472.17
21331,46,1,2729.23
21335,46,1,169.7
21336,46,1,-153.13
21337,46,1,2144.38
21338,46,1,13.65
21339,45,1,2884.29
21341,45,1,423.42
21347,45,1,5.95
21348,45,1,2.08
21350,45,1,1809.65
21351,45,1,992.49
21352,45,1,1911.88
21360,44,1,3071.57
21361,44,1,7.85
21362,44,1,5.5
21363,44,1,3.75
21365,44,1,4.53
21366,44,1,24.9
21367,44,1,2120.09
21368,44,1,1.65
21369,43,1,1.36
21370,43,1,42.28
21371,43,1,15.2
21372,42,1,2801.92
21373,42,1,7.46
21377,39,1,-49.65
21378,39,1,-33.05
21379,39,1,-174.05
21380,39,1,-218.81
21381,39,1,-197.51
21382,39,1,-251.07
21383,39,1,-217.81
21384,39,1,-372.25
21385,39,1,-329.51
21386,39,1,-278.15
21387,39,1,-296.23
21388,39,1,-204.31
21389,39,1,-318.13
21391,39,1,-259.25
21397,39,1,16.92
21405,39,1,2900.83
21409,39,1,1892.05
21410,39,1,2324.63
21411,39,1,2303.2
21416,38,1,4.48
21417,38,1,307.21
21434,38,1,2394.1
21444,38,1,25.0
21445,38,1,2347.9
21447,37,1,33.05
21448,37,1,23.5
21451,37,1,3567.56
21456,36,1,8.7
21462,36,1,1445.88
21463,35,1,311.1
21466,35,1,9.02
21467,35,1,5.86
21468,35,1,4.15
21469,35,1,-4.15
21470,35,1,2.08
21476,35,1,84.38
21477,35,1,2362.83
21478,35,1,388.04
21479,35,1,7.5
21481,35,1,11.27
21482,35,1,34.05
21483,35,1,9.89
21484,35,1,30.51
21487,32,1,1540.73
21503,32,1,10.5
21505,32,1,-5942.57
21506,32,1,-2185.04
21507,32,1,2534.37
21508,32,1,1042.4
21509,32,1,16874.58
21510,32,1,0.55
21520,32,1,1943.34
21521,32,1,371.65
21523,32,1,2.46
21538,31,1,22.34
21556,30,1,3638.9
21557,30,1,3514.74
21567,29,1,6.58
21568,29,1,-14.75
21569,29,1,2880.25
21570,29,1,2.55
21571,28,1,3803.96
21572,28,1,12.05
21573,28,1,5.34
21577,28,1,8.25
21579,28,1,16.9
21580,28,1,3016.47
21581,28,1,15.15
21589,26,1,5.0
21593,25,1,3872.96
21594,25,1,-5877.18
21595,25,1,-8286.22
21599,25,1,288.67
21600,25,1,52940.94
21601,24,1,3346.73
21602,24,1,2898.19
21604,24,1,4.15
21605,24,1,17.35
21606,24,1,12.01
21607,24,1,5269.78
21608,24,1,-33.17
21609,24,1,5.95
21611,24,1,4363.88
21612,24,1,3487.08
21615,23,1,4638.39
21621,22,1,83.8
21627,22,1,383.47
21628,22,1,17.7
21629,22,1,10.0
21639,21,1,4312.6
21640,21,1,4365.75
21641,21,1,132.95
21642,21,1,14.28
21643,21,1,4688.65
21644,21,1,1.34
21645,21,1,22.79
21646,21,1,1.69
21647,21,1,96.92
21651,21,1,5.0
21652,21,1,7.5
21653,21,1,4526.33
21654,19,1,4.2
21655,19,1,4357.43
21656,19,1,1068.91
21657,19,1,31.6
21663,18,1,-326.1
21664,18,1,326.1
21669,18,1,4662.17
21671,18,1,50653.91
21676,17,1,3153.19
21698,17,1,5.81
21700,17,1,5046.62
21701,17,1,4872.67
21706,16,1,5508.52
21707,16,1,333.2
21721,16,1,62.96
21722,16,1,164.51
21724,16,1,6081.09
21726,16,1,5368.13
21729,15,1,5217.83
21746,14,1,7043.69
21747,14,1,1496.04
21748,14,1,22.5
21757,14,1,-83.88
21760,14,1,-490.06
21761,14,1,-27.21
21762,14,1,-530.25
21763,14,1,-1149.98
21764,14,1,5957.66
21765,14,1,4.25
21766,12,1,80.93
21767,12,1,4785.89
21771,11,1,4444.83
21772,11,1,8.73
21773,11,1,-288.0
21774,11,1,2.95
21778,11,1,16.08
21781,10,1,6167.53
21798,10,1,9.5
21799,10,1,4381.48
21800,10,1,40.14
21801,10,1,3826.28
21803,10,1,-1208.04
21805,9,1,8124.25
21810,8,1,24.85
21815,8,1,6215.59
21816,8,1,5526.53
21833,8,1,632.55
21843,7,1,6778.73
21844,7,1,12.46
21845,7,1,75.0
21846,7,1,5078.02
21847,7,1,11.54
21848,7,1,7483.83
21853,7,1,12.3
21854,7,1,4688.19
21855,7,1,3.75
21856,7,1,4.25
21858,5,1,3310.12
21859,4,1,5333.52
21862,3,1,7.06
21863,3,1,4584.66
21864,3,1,5402.23
21865,3,1,54.14
21866,3,1,21.85
21869,3,1,16.4
21870,3,1,3063.88
21872,3,1,5805.01
21873,3,1,4789.02
21874,2,1,18.15
21875,2,1,306.97
21876,2,1,2739.38
21884,2,1,3982.55
21891,2,1,32.07
21894,2,1,594.71
21896,2,1,1058.71
21898,2,1,-15.6
21899,2,1,6769.06
21900,2,1,3127.18
21904,1,1,-15.3
21905,1,1,75.51
21907,1,1,7225.78
21908,1,1,361.97
